video_id,text,label,title,trust_level
kpy6QEAuLJw,abc song learn abc alphabet children ep kids songs nursery rhymes liachacha abc song learn abc alphabet children ep kids songs nursery rhymes liachacha abc song learn abc alphabet children ep kids songs nursery rhymes liachacha liachacha lia chacha lia chacha baby chacha liya chacha lia chacha nursery rhymes baby shark brush teeth song baby songs johny johny yes papa baby song nursery rhymes lia cha cha baby shark song finger family leah chacha rhymes abc abcd song abc song abc song nursery rhymes happy birthday song ice cream abc cartoon alphabet song abcd rhymes alphabet mat song abcd alphabet abcd song baby cartoon abc song cartoon liachacha lia chacha lia chacha baby chacha liya chacha lia chacha nursery rhymes baby shark brush teeth song baby songs johny johny yes papa baby song nursery rhymes lia cha cha baby shark song finger family leah chacha rhymes abc abcd song abc song abc song nursery rhymes happy birthday song ice cream abc cartoon alphabet song abcd rhymes alphabet mat song abcd alphabet abcd song baby cartoon abc song cartoon play alphabet mat learn abc lyrics now know abcs next time won sing me follow us leave us any comments feedback liachacha love hear liachacha,Educational,ABC Song | Learn ABC Alphabet for Children | EP85 | Kids Songs & Nursery Rhymes | LiaChaCha,handpicked
JTipOBH-iB8,baby shark animal dance kids songs amp nursery rhymes sharky songs fun songs kids baby shark animal dance kids songs amp nursery rhymes sharky songs fun songs kids baby shark animal dance kids songs amp nursery rhymes sharky songs fun songs kids baby shark doo doo doo dance kids songs nursery rhymes sharky songs fun songs kids baby shark song kids,Overstimulating,Baby Shark Animal Dance | Kids Songs &amp; Nursery Rhymes | Sharky Songs | Fun Songs for Kids,auto_labeled
P0ADfkn1VwU,unboxing toyota supra mk iv jada fast amp furious supra shorts mk jada toyota unboxing toyota supra mk iv jada fast amp furious supra shorts mk jada toyota unboxing toyota supra mk iv jada fast amp furious supra shorts mk jada toyota supra fastandfurious jdm mk toyota jada jadatoys diecast diecastcollection diecastcars toys toyota bburago,Overstimulating,UNBOXING Toyota Supra MK IV by Jada from Fast &amp; Furious #supra #shorts #mk4 #jada #toyota,auto_labeled
tkpfg-1FJLU,let learn colors cartoon animation color songs children chuchutv let learn colors cartoon animation color songs children chuchutv let learn colors cartoon animation color songs children chuchutv color colors colour colours color song colors song color songs children colour rhymes children rhyme rhymes nursery rhyme animation cartoon song songs playing jumping children song music children chuchutv playlist kids songs songs children kids music children rhymes children children songs children rhymes nursery rhyme lyrics alphabet songs children learn education preschool parents numbers song color rhymes children spray color colors colour colours color song colors song color songs children colour rhymes children rhyme rhymes nursery rhyme animation cartoon song songs playing jumping children song music children chuchutv playlist kids songs songs children kids music children rhymes children children songs children rhymes nursery rhyme lyrics alphabet songs children learn education preschool parents numbers song color rhymes children spray help us hit subscribe now get cute baby taku toy bestie plush chuchu tv store great cuddles fun kids buy yours today fun listening chuchu tv songs spotify htt,Educational,Let's Learn The Colors! - Cartoon Animation Color Songs for Children by ChuChuTV,handpicked
W1TkagYSOL8,duck family reunion wordworld full episode duck family reunion wordworld full episode duck family reunion wordworld full episode pbs kids full episodes full episode videos cartoons duck family reunion wordworld duck family kids duck mistakes lost relative pbs kids full episodes full episode videos cartoons duck family reunion wordworld duck family kids duck mistakes lost relative because similar sounding name duck mistakes truck long lost relative,Educational,Duck’s Family Reunion | WordWorld Full Episode!,handpicked
28hxtdax69o,nastya teaches children friendly nastya teaches children friendly nastya teaches children friendly nastya friendship find friend kids playing toys learn play friends shearing cartoon kids stories new episode nastya friends nastya eng nastia nastya friendship find friend kids playing toys learn play friends shearing cartoon kids stories new episode nastya friends nastya eng nastia sometimes children don want share don know friends video nastya shows important friendship needs done find true friends new channel subscribe like nastya htt,Overstimulating,Nastya teaches children to be friendly,handpicked
4npRPcO2SWs,mix baby shark robot baby shark remix compilation pinkfong songs children mix baby shark robot baby shark remix compilation pinkfong songs children mix baby shark robot baby shark remix compilation pinkfong songs children watch baby shark dance visit official store,Overstimulating,Mix - Baby Shark Robot and more | Baby Shark Remix | +Compilation | Pinkfong Songs for Children,auto_labeled
5gz_ZP1R1D4,melissa doug dentist set asmr compilation dentist videos dentist toy unboxing toys melissa doug dentist set asmr compilation dentist videos dentist toy unboxing toys melissa doug dentist set asmr compilation dentist videos dentist toy unboxing toys dentist kit compilation including dental check dental cleaning braces removal plaque removal flossing tooth polishing,Overstimulating,Melissa and Doug Dentist Set ASMR Compilation | Dentist Videos | Dentist Toy | Unboxing Toys,auto_labeled
ZB5y-FRSRB8,finger family game kids songs nursery rhymes little angel finger family game kids songs nursery rhymes little angel finger family game kids songs nursery rhymes little angel finger family job career kids songs kids videos learning little angel little angel english little angel kids songs little angel nursery rhymes little angels little angle little john nursery rhymes nursery rhymes pre school videos preschool music sing along sing along songs kids toddler songs finger family job career kids songs kids videos learning little angel little angel english little angel kids songs little angel nursery rhymes little angels little angle little john nursery rhymes nursery rhymes pre school videos preschool music sing along sing along songs kids toddler songs baby john cuts line while playing finger family soon learns importance patience watch sing along little angel littleangel littleangelnurseryrhymes babyjohn subscribe little angel new videos,Overstimulating,Finger Family Game! | Kids Songs & Nursery Rhymes by Little Angel,handpicked
Li4b9Egvst0,sing old macdonald ms rachel now playing netflix sing old macdonald ms rachel now playing netflix sing old macdonald ms rachel now playing netflix baby talk first words toddlers kids songs learn talk miss rachel mrs rachel ms rachel ms rachel clips ms rachel netflix ms rachel netflix jr ms rachel whats inside box nursery rhymes old macdonald speech therapy toddlers talk time talking time toddler learning video toddler songs toddler videos wheels bus netflix netflix original series netflix series kids movies kids tv kids family kids family netflix family baby talk first words toddlers kids songs learn talk miss rachel mrs rachel ms rachel ms rachel clips ms rachel netflix ms rachel netflix jr ms rachel whats inside box nursery rhymes old macdonald speech therapy toddlers talk time talking time toddler learning video toddler songs toddler videos wheels bus netflix netflix original series netflix series kids movies kids tv kids family kids family netflix family sing old macdonald ms rachel now playing netflix subscribe netflix jr welcome official netflix jr channel kids learn sing play favorite netflix characters storybots super monsters everyone,Educational,"Sing Old MacDonald with Ms. Rachel, now playing on Netflix! 🦆",handpicked
CTByqqMNb1c,minutes ultimate cooking toys playset satisfying unboxing kitchen set asmr tina review minutes ultimate cooking toys playset satisfying unboxing kitchen set asmr tina review minutes ultimate cooking toys playset satisfying unboxing kitchen set asmr tina review minutes ultimate cooking toys playset satisfying unboxing kitchen set asmr tina review popular playlist videos,Overstimulating,"60 Minutes Ultimate Cooking Toys Playset, Satisfying Unboxing Kitchen Set ASMR | Tina Review",auto_labeled
NXhKuMQRAZ4,queen ant clones another species queen ant clones another species queen ant clones another species kurzgezagt kurzgesatg kurzgsagt kurzgessagt kurzgesagtz kurzgazagt kurzgesaagt curzgesagt kurzgesakt kurzgesaht kurzgesgat kurzgessat krzgesagt kurgesagt kurzgesaght kurtzgesagt kurzgsat kurzsagt kurz kurg kurs kuzz curz krz kurzz kurzt kurzg kgs ksg kgz kszt krgs kzgs kzs krs kurzgezagt kurzgesatg kurzgsagt kurzgessagt kurzgesagtz kurzgazagt kurzgesaagt curzgesagt kurzgesakt kurzgesaht kurzgesgat kurzgessat krzgesagt kurgesagt kurzgesaght kurtzgesagt kurzgsat kurzsagt kurz kurg kurs kuzz curz krz kurzz kurzt kurzg kgs ksg kgz kszt krgs kzgs kzs krs ant queen runs one strangest genetic systems nature produces queens hybrid workers even male clones another species mate future generations kurzgesagt inanutshell kurzgesagt inanutshell learnwithshorts science ants antvideo cloning antcolony source,Educational,Queen Ant Clones Another Species,handpicked
